0.05600000000004002,"[0.5236077308654785, -3.1415654621519984, -3.814697265625e-06, -1.570812841454977, -2.209340230763246e-06, 2.3365020751953125e-05]","[-0.006349233910441399, 5.80189323425293, 2.257488250732422, 0.1001947671175003, -0.18924406170845032, -0.08312472701072693]",0.13600000000008095,"[0.5235987755982983, -3.141592653589794, 1.3322676295501878e-15, -1.5707963267948966, 0.0, 1.3877787807814457e-17]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.12800000000015643,"[0.5235958099365234, -3.141590257684225, -3.910064697265625e-05, -1.5708004436888636, 9.5367431640625e-06, -2.4143849508106996e-05]","[0.017396369948983192, 5.78164005279541, 2.195746421813965, 0.09924276173114777, -0.17940351366996765, -0.0726662129163742]",0.2720000000000482,"[0.5207392281518307, -3.1415926535897944, 9.793836852623164e-16, -1.5707963267948966, 2.2116021664934524e-16, 0.0]","[-0.8536346545349481, 6.207559742693454, 2.042684522573264, 0.23507287952743006, -0.07223907980754246, 4.124706465187346e-15]"
0.16800000000012005,"[0.5235719680786133, -3.141578813592428, 8.408223287403871e-06, -1.5708004436888636, -1.4607106344044496e-05, -3.0199159795074593e-07]","[0.03398515656590462, 5.805912971496582, 2.214141368865967, 0.12184368073940277, -0.18403995037078857, -0.0781671330332756]",0.36000000000001364,"[0.51604778312247, -3.1415926535897953, 4.0043346416502786e-16, -1.5707963267948974, 5.840011970896769e-16, -8.881784197001252e-16]","[-0.8536346545349522, 6.207559742693278, 2.0426845225732024, 0.23507287952741956, -0.07223907980753856, 4.1247455767294196e-15]"
0.2480000000000473,"[0.5236077308654785, -3.141590257684225, -3.814697265625e-06, -1.570789174442627, 3.337860107421875e-05, 2.3365020751953125e-05]","[0.010530689731240273, 5.785490036010742, 2.1430306434631348, 0.0975869819521904, -0.18420428037643433, -0.07238513231277466]",0.44800000000009277,"[0.4999628287360902, -3.1415926535897976, -1.7763568394002505e-15, -1.5707963267948983, 1.8280274157422423e-15, -1.7763568394002505e-15]","[-0.8536346545349438, 6.207559742692673, 2.0426845225729897, 0.23507287952738345, -0.07223907980752517, 4.124879673444823e-15]"
0.3200000000001637,"[0.5236196517944336, -3.141578813592428, -1.621246337890625e-05, -1.5707653325847168, -2.6051198140919496e-05, -3.0199159795074593e-07]","[-0.01493518240749836, 5.820212364196777, 2.17086124420166, 0.09453743696212769, -0.19276389479637146, -0.08247388899326324]",0.58400000000006,"[0.477846016454818, -3.141592653589801, -4.440892098500626e-15, -1.570796326794901, 3.538563466389519e-15, -3.552713678800501e-15]","[-0.8536346545349438, 6.207559742691843, 2.0426845225726975, 0.2350728795273338, -0.07223907980750673, 4.125064056428601e-15]"
0.3920000000002801,"[0.5235958099365234, -3.141578813592428, -3.910064697265625e-05, -1.570824762383932, 2.1457672119140625e-05, 1.1444091796875e-05]","[-0.0361129455268383, 5.827850818634033, 2.1975040435791016, 0.10889130085706711, -0.18530058860778809, -0.09044606983661652]",0.6800000000000637,"[0.4484909746996749, -3.1415926535898056, -7.993605777301127e-15, -1.5707963267949037, 5.80891131543045e-15, -6.217248937900877e-15]","[-0.8536346545349438, 6.207559742690742, 2.042684522572309, 0.2350728795272678, -0.07223907980748225, 4.125308782934255e-15]"
0.46400000000039654,"[0.5236077308654785, -3.141578813592428, -1.621246337890625e-05, -1.570836683312887, -2.6051198140919496e-05, 1.1444091796875e-05]","[0.012398980557918549, 5.787811756134033, 2.208613872528076, 0.09217971563339233, -0.19833827018737793, -0.07318945229053497]",0.7760000000000673,"[0.41189770347066096, -3.1415926535898113, -1.2434497875801753e-14, -1.5707963267949072, 8.639070962865037e-15, -9.769962616701378e-15]","[-0.853634654534961, 6.207559742689368, 2.042684522571825, 0.23507287952718547, -0.07223907980745169, 4.125613852962107e-15]"
0.5360000000000582,"[0.5236196517944336, -3.141590257684225, -3.814697265625e-06, -1.570789174442627, 2.1457672119140625e-05, -1.2699757711231996e-05]","[0.045418646186590195, 5.817564010620117, 2.1961419582366943, 0.09619566053152084, -0.18269678950309753, -0.08778112381696701]",0.8880000000000337,"[0.3680662027677761, -3.141592653589818, -1.7763568394002505e-14, -1.5707963267949108, 1.2029042408693276e-14, -1.3322676295501878e-14]","[-0.853634654534961, 6.20755974268772, 2.042684522571244, 0.23507287952708683, -0.07223907980741509, 4.125979266511866e-15]"
0.6080000000001746,"[0.5235719680786133, -3.141601701776022, -1.621246337890625e-05, -1.5707767766765137, 3.337860107421875e-05, -2.4143849508106996e-05]","[0.022568998858332634, 5.819982051849365, 2.198209285736084, 0.09423770010471344, -0.1830192506313324, -0.09590114653110504]",0.9759999999999991,"[0.3169964725910204, -3.141592653589826, -2.398081733190338e-14, -1.570796326794916, 1.5978825652915166e-14, -1.7763568394002505e-14]","[-0.8536346545349266, 6.207559742685801, 2.042684522570568, 0.2350728795269719, -0.07223907980737243, 4.126405023583031e-15]"
0.6720000000000255,"[0.5236077308654785, -3.141590257684225, -1.621246337890625e-05, -1.570789174442627, -2.209340230763246e-06, -3.0199159795074593e-07]","[-0.022895189002156258, 5.772165298461914, 2.191807508468628, 0.0903729796409607, -0.18567165732383728, -0.1025335043668747]",1.080000000000041,"[0.2655246185546051, -3.141592653589834, -3.019806626980426e-14, -1.5707963267949205, 1.9959709552603375e-14, -2.220446049250313e-14]","[-0.8536346545349266, 6.207559742683864, 2.0426845225698846, 0.2350728795268558, -0.07223907980732934, 4.126834133072728e-15]"
0.7360000000003311,"[0.5235838890075684, -3.141578813592428, 1.985231508427887e-05, -1.570836683312887, 2.1457672119140625e-05, -3.6541615621388246e-05]","[-0.005639099515974522, 5.730337142944336, 2.203425168991089, 0.09779611229896545, -0.18671348690986633, -0.09482687711715698]",1.1600000000000819,"[0.2083336696252548, -3.141592653589843, -3.730349362740526e-14, -1.5707963267949259, 2.438291388559027e-14, -2.6645352591003757e-14]","[-0.853634654534961, 6.20755974268171, 2.042684522569125, 0.23507287952672662, -0.07223907980728145, 4.127310921394536e-15]"
