0.07199999999966167,"[0.5236196517944336, -3.141614099542135, -2.765655517578125e-05, -1.5707653325847168, -1.4607106344044496e-05, 2.3365020751953125e-05]","[0.02195717953145504, 5.814093112945557, 2.2174887657165527, 0.1150844395160675, -0.22338497638702393, -0.05370744317770004]",0.14400000000000546,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686551e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.13599999999996726,"[0.5236315727233887, -3.141590257684225, 8.408223287403871e-06, -1.5708004436888636, -2.209340230763246e-06, 3.528594970703125e-05]","[-0.012797778472304344, 5.776051998138428, 2.1726865768432617, 0.11733150482177734, -0.21311086416244507, -0.07169178873300552]",0.2960000000000491,"[-0.5210855014755049, -3.1415926535899565, -1.2789769243681803e-13, -1.5707963267949943, 8.079691118020105e-14, -8.881784197001252e-14]","[0.8536346545349438, 6.20755974246435, 2.0426845224768813, 0.23507287951502262, -0.07223907980369271, -4.127556520797802e-15]"
0.20799999999962893,"[0.5235719680786133, -3.141614099542135, -3.814697265625e-06, -1.5707767766765137, -2.6051198140919496e-05, 2.3365020751953125e-05]","[0.022375253960490227, 5.81939697265625, 2.234358549118042, 0.115483358502388, -0.20798256993293762, -0.06397911161184311]",0.39200000000005275,"[-0.5114345288436768, -3.141592653589955, -1.2612133559741778e-13, -1.5707963267949934, 8.005049544900951e-14, -8.79296635503124e-14]","[0.8536346545349436, 6.207559742463988, 2.042684522476753, 0.23507287951500072, -0.0722390798036846, -4.127476062768496e-15]"
0.27999999999974534,"[0.5236077308654785, -3.141590257684225, -5.245208740234375e-05, -1.5708004436888636, -1.4607106344044496e-05, 1.1444091796875e-05]","[-0.042437829077243805, 5.844544410705566, 2.2197680473327637, 0.0987815111875534, -0.21280133724212646, -0.07529814541339874]",0.4959999999999809,"[-0.4945453267379776, -3.1415926535899525, -1.2434497875801753e-13, -1.5707963267949916, 7.874426791942432e-14, -8.615330671091215e-14]","[0.8536346545349438, 6.207559742463349, 2.0426845224765273, 0.2350728795149624, -0.0722390798036704, -4.12733526121729e-15]"
0.3599999999996726,"[0.5235958099365234, -3.1415654621519984, -1.621246337890625e-05, -1.570789174442627, -3.8448964254200746e-05, 1.1444091796875e-05]","[-0.05941218137741089, 5.7873148918151855, 2.1903789043426514, 0.10826754570007324, -0.19813096523284912, -0.09266063570976257]",0.6080000000000609,"[-0.46729026513883465, -3.141592653589948, -1.2079226507921703e-13, -1.570796326794989, 7.663633460448525e-14, -8.43769498715119e-14]","[0.8536346545349438, 6.207559742462322, 2.0426845224761636, 0.23507287951490055, -0.07223907980364751, -4.127108041782734e-15]"
0.4399999999995998,"[0.5235838890075684, -3.141614099542135, 8.408223287403871e-06, -1.570812841454977, -2.209340230763246e-06, 1.1444091796875e-05]","[0.017265429720282555, 5.786005020141602, 2.213552713394165, 0.11941520869731903, -0.17464308440685272, -0.08095848560333252]",0.7119999999999891,"[-0.43109911776948007, -3.1415926535899423, -1.163513729807164e-13, -1.5707963267949854, 7.383727561251698e-14, -8.08242361927114e-14]","[0.8536346545349606, 6.207559742460957, 2.042684522475682, 0.23507287951481864, -0.07223907980361713, -4.126806324172974e-15]"
0.5039999999999054,"[0.5236077308654785, -3.141590257684225, -3.910064697265625e-05, -1.5707653325847168, -3.8448964254200746e-05, -1.2699757711231996e-05]","[0.007359144277870655, 5.847657680511475, 2.1591501235961914, 0.11201957613229752, -0.20322391390800476, -0.07703185081481934]",0.8160000000000309,"[-0.39767327006698494, -3.1415926535899374, -1.127986593019159e-13, -1.5707963267949827, 7.125208762107314e-14, -7.815970093361102e-14]","[2.8277349613494732e-18, 6.20755974257529, 2.0426845225237953, 0.23507287952100897, -0.07223907980553738, 5.456409321095744e-19]"
0.5839999999998327,"[0.5236315727233887, -3.1415654621519984, -1.621246337890625e-05, -1.5707767766765137, -1.4607106344044496e-05, -3.6541615621388246e-05]","[-0.004858712200075388, 5.796470642089844, 2.242389678955078, 0.10871893167495728, -0.1885165423154831, -0.07310394942760468]",0.9200000000000728,"[-0.35578536801912186, -3.1415926535899312, -1.0746958878371515e-13, -1.5707963267949783, 6.801243600999876e-14, -7.460698725481052e-14]","[5.738556972077682e-18, 6.207559742575292, 2.0426845225237957, 0.23507287952100908, -0.0722390798055374, 5.456409321095744e-19]"
0.6399999999998727,"[0.5235838890075684, -3.1415540180602015, -3.814697265625e-06, -1.5708004436888636, -3.8448964254200746e-05, -3.0199159795074593e-07]","[0.026527035981416702, 5.760710716247559, 2.214341402053833, 0.0938464105129242, -0.18035390973091125, -0.08724336326122284]",1.0159999999999627,"[-0.3264638365856172, -3.1415926535899263, -1.0391687510491465e-13, -1.5707963267949756, 6.574467988224669e-14, -7.194245199571014e-14]","[1.936575916390928e-18, 6.207559742575292, 2.0426845225237966, 0.2350728795210091, -0.07223907980553743, 5.456409321095744e-19]"
0.7039999999997235,"[0.5236196517944336, -3.141601701776022, -2.765655517578125e-05, -1.5707410138896485, -2.209340230763246e-06, -3.0199159795074593e-07]","[0.015641575679183006, 5.798130512237549, 2.2093234062194824, 0.09937962144613266, -0.18558010458946228, -0.0753491148352623]",1.1119999999999663,"[-0.29295351494732547, -3.141592653589921, -9.947598300641403e-14, -1.570796326794973, 6.315295859338718e-14, -6.927791673660977e-14]","[-1.9569511443634956e-18, 6.207559742575292, 2.0426845225237966, 0.2350728795210092, -0.07223907980553743, 5.456409321095744e-19]"
