0.11200000000008004,"[-1.5471810697687847, -1.8488038450286028, -2.28878219957806, -0.5997842596848262, 1.6027278886755583, 0.023216356259038676]","[-1.4753464096224298e-17, 2.336039174015738, 1.1930299197175485, 0.23319601245249602, 0.002305595076865557, 0.0]"
0.19200000000000728,"[-1.5473214438387082, -1.8473592018532567, -2.2805438784981167, -0.6094717061819184, 1.6027243819956432, 0.023075954431435335]","[0.0014028295058965488, 2.3305065847915825, 1.2121032395077496, 0.23435530200242785, 0.002305949828162785, 2.493905256257306e-05]"
0.2639999999998963,"[-1.5475545658477037, -1.8451722115295572, -2.2665651798575777, -0.6256448378046722, 1.6027185569930245, 0.022842786394200818]","[0.001356908906551634, 2.3471685561985276, 1.2369810754188093, 0.23430112714271115, 0.002305511165617221, 2.4198371423961907e-05]"
0.31999999999993634,"[-1.5477326958865376, -1.843683081743447, -2.25562678470928, -0.638078048805796, 1.6027141049018123, 0.022664621243362576]","[0.0013225580491271949, 2.3605449796136995, 1.2559238926242406, 0.23426045653394117, 0.002305176131812801, 2.3642503411283076e-05]"
0.38400000000001455,"[-1.5479329478845223, -1.8422013686616756, -2.2430553354190206, -0.6521376024481871, 1.6027090986967711, 0.022464329833300486]","[0.0012847237349974604, 2.376266534261202, 1.2771497007490868, 0.23421548095967093, 0.0023047996437877472, 2.3027942504518074e-05]"
0.44800000000009277,"[-1.5481297413599329, -1.8409478011631366, -2.230409052335834, -0.6660437329390998, 1.6027041777067434, 0.022267497688871957]","[0.0012483671124723216, 2.3924387813010353, 1.2979364938003324, 0.23417204544458062, 0.002304429815072732, 2.2434563916654206e-05]"
0.4800000000000182,"[-1.548226869118773, -1.8404044778551327, -2.2240579184080955, -0.6729412892772633, 1.6027017484883042, 0.0221703508676636]","[0.0012307293195173358, 2.4006899842224736, 1.308169145502219, 0.2341508842021949, 0.0023042473419352515, 2.214553264100663e-05]"
0.52800000000002,"[-1.5483710051173878, -1.8396915508356964, -2.2144962813051343, -0.6832204519810912, 1.602698143013458, 0.022026186608574572]","[0.0012049328117512046, 2.4132688597685474, 1.3233214243857228, 0.2341198147447232, 0.0023039766228190035, 2.1721250473546076e-05]"
0.58400000000006,"[-1.5485368470363046, -1.8390114600025793, -2.20328809581542, -0.695114018756918, 1.602693993758387, 0.02186031221439272]","[0.0011758159304809791, 2.4282447538830234, 1.3407066318622367, 0.23408455414983328, 0.0023036652352050892, 2.123988296599556e-05]"
0.6479999999999109,"[-1.5487233932319642, -1.8384292868318548, -2.19040894623288, -0.7085812916177083, 1.6026893254478969, 0.021673729541639666]","[0.0011437943841966546, 2.4457470145318676, 1.3601990626617677, 0.2340455057326119, 0.002303315099270506, 2.0707058300203197e-05]"
0.7119999999999891,"[-1.5489068294400177, -1.838049693792291, -2.1774553007472273, -0.7219203802030245, 1.6026847338827614, 0.021490257518819667]","[0.0011130694202796743, 2.463651491058078, 1.3793004621220615, 0.23400773036173114, 0.002302970929172845, 2.0191959019647207e-05]"
0.7360000000001037,"[-1.5489748320950776, -1.8379584479756836, -2.17257845422421, -0.7268906410365288, 1.6026830314456078, 0.021422241600325385]","[0.0011018729816908643, 2.4704671976231216, 1.3863648238403325, 0.23399388037834068, 0.0023028433719505022, 2.0003215715266062e-05]"
0.7999999999999545,"[-1.5491541178519057, -1.8378485137607292, -2.159522152952028, -0.7400625930983855, 1.602678542344616, 0.021242920910497717]","[0.0010728603265996327, 2.488907575810011, 1.404945554869021, 0.23395775681325573, 0.0023025071560651565, 1.9511299382730348e-05]"
0.8640000000000327,"[-1.5493304731940656, -1.8379285737120554, -2.1463909262095493, -0.7531193822405502, 1.6026741256181782, 0.021066531256416773]","[0.001045042755499773, 2.507725810920255, 1.423159413824254, 0.23392276510981486, 0.0023021765505820747, 1.903542603128036e-05]"
0.9120000000000346,"[-1.5494608596942658, -1.838110358904192, -2.1364931523908, -0.7628395271925621, 1.6026708595198178, 0.02093611942000347]","[0.0010249390080138033, 2.5220817003220617, 1.4365847614544447, 0.23389723002642243, 0.0023019321935862204, 1.8688656693695222e-05]"
0.9680000000000746,"[-1.5496109838412977, -1.8384514164900816, -2.124892050414239, -0.7741043565564496, 1.6026670983350966, 0.020785966135055713]","[0.001002282268893557, 2.539086911539396, 1.4519987176138947, 0.2338681725510595, 0.0023016509215396017, 1.829468491961195e-05]"
1.0080000000000382,"[-1.5497169248157565, -1.8387784879883764, -2.1165699902055923, -0.7821027216298138, 1.6026644436758575, 0.02068000461996319]","[0.000986610948361428, 2.5513996035258564, 1.4628476463168374, 0.23384788190260608, 0.0023014524792020234, 1.8020049728774694e-05]"
1.05600000000004,"[-1.5498426599144297, -1.8392611055790002, -2.106544213825675, -0.7916498872597497, 1.6026612925532466, 0.020554245166098092]","[0.0009683537613602726, 2.5663542333057165, 1.475692520825168, 0.23382402396433863, 0.002301217010887378, 1.769771476857321e-05]"
1.1040000000000418,"[-1.549966899897826, -1.8398403894287902, -2.0964753430512495, -0.8011434329898428, 1.6026581784059455, 0.020429981141933964]","[0.0009506798813907443, 2.5815012574257112, 1.4883510468436147, 0.23380068102962812, 0.002300984396629906, 1.738304211879066e-05]"
1.1520000000000437,"[-1.5500896713465906, -1.8405146461109503, -2.08636312574259, -0.8105853052473941, 1.6026551005853367, 0.020307185960800767]","[0.0009335738846955213, 2.596837276600225, 1.5008266054533879, 0.2337778319097692, 0.002300754584228794, 1.707580498836108e-05]"
1.2159999999998945,"[-1.550251126992678, -1.8415585841747362, -2.0728122623132617, -0.8230973741880643, 1.6026510522399031, 0.020145699141159698]","[0.0009116234013144786, 2.617573627834381, 1.5171817064614006, 0.23374809884922704, 0.002300452438422317, 1.6677344506067655e-05]"
1.2560000000000855,"[-1.5503507610718934, -1.842293670980645, -2.064303275287518, -0.8308744481750248, 1.602648553596739, 0.02004604584557305]","[0.0008983881852885204, 2.6306981626285366, 1.5272447413858758, 0.23372992152070374, 0.0023002660282561123, 1.6434600050663948e-05]"
1.3279999999999745,"[-1.5505276821002045, -1.8437738115269937, -2.04890944477574, -0.8447937732093944, 1.6026441159571665, 0.01986909073370592]","[0.0008754727532759934, 2.6546343359399187, 1.545056659264375, 0.2336979469490736, 0.0022999351003146267, 1.6009427789505878e-05]"
1.3759999999999764,"[-1.5506439338786162, -1.844870732621116, -2.0385909306134344, -0.8540190685566929, 1.6026411995176195, 0.019752816586817656]","[0.0008608256162080722, 2.670810589097378, 1.5567199289623885, 0.23367713580165958, 0.002299717709439766, 1.5734116347288675e-05]"
1.4400000000000546,"[-1.5507968724744696, -1.8464676947031826, -2.024762511756272, -0.8662553954613861, 1.6026373620507208, 0.019599848596337534]","[0.0008420541133716821, 2.6926456350855474, 1.5720135180399066, 0.23364997914493713, 0.0022994317811954866, 1.5376791012566544e-05]"
1.4880000000000564,"[-1.5508771392323233, -1.8473771548853986, -2.017386758142643, -0.8727242446474852, 1.6026353477351747, 0.019519566426266895]","[-0.03815468286739938, 2.7318121956240473, 0.731675173064724, 0.2850166301736853, 0.002264884947258153, 0.0009641335369280881]"
1.5519999999999072,"[-1.5508868243324718, -1.8474902567660605, -2.016491192536769, -0.8735070167427104, 1.6026351046711564, 0.019509879467154538]","[6.782236039225097e-17, 2.714703216447986, 1.576955817001933, 0.23318678275417867, 0.002298891139483761, 0.0]"
1.599999999999909,"[-1.5508868243324718, -1.8474902567660605, -2.016491192536769, -0.8735070167427104, 1.6026351046711564, 0.019509879467154538]","[6.782236039225097e-17, 2.714703216447986, 1.576955817001933, 0.23318678275417867, 0.002298891139483761, 0.0]"
1.655999999999949,"[-1.5508868243324718, -1.8474902567660605, -2.016491192536769, -0.8735070167427104, 1.6026351046711564, 0.019509879467154538]","[6.782236039225097e-17, 2.714703216447986, 1.576955817001933, 0.23318678275417867, 0.002298891139483761, 0.0]"
