0.10399999999981446,"[0.5236077308654785, -3.1415654621519984, -1.621246337890625e-05, -1.570789174442627, -2.209340230763246e-06, -3.0199159795074593e-07]","[-0.17632338404655457, 5.8626227378845215, 2.2045786380767822, 0.12907664477825165, -0.1873079240322113, -0.06592562794685364]",0.15199999999981628,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.20800000000008367,"[0.5137858390808105, -3.141590257684225, -2.765655517578125e-05, -1.5707767766765137, 3.337860107421875e-05, 1.1444091796875e-05]","[-1.324294924736023, 6.092722415924072, 2.1315665245056152, 0.1218920648097992, -0.166069895029068, -0.06139637529850006]",0.2719999999999345,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.2719999999999345,"[0.48700857162475586, -3.141578813592428, -3.910064697265625e-05, -1.5708004436888636, -1.4607106344044496e-05, -3.0199159795074593e-07]","[-2.368401527404785, 6.009539604187012, 2.1682138442993164, 0.12855833768844604, -0.1593572497367859, -0.05435129255056381]",0.38400000000001455,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.32799999999997453,"[0.45330333709716797, -3.1415654621519984, -3.910064697265625e-05, -1.570824762383932, -2.209340230763246e-06, 3.528594970703125e-05]","[-2.5520989894866943, 5.88743782043457, 2.1394777297973633, 0.1244589239358902, -0.18577122688293457, -0.05355677381157875]",0.47199999999998,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.40000000000009095,"[0.40440988540649414, -3.1415540180602015, 8.408223287403871e-06, -1.570824762383932, -1.4607106344044496e-05, -3.0199159795074593e-07]","[-2.4288763999938965, 5.7948455810546875, 2.130434036254883, 0.13226225972175598, -0.1819162368774414, -0.05594147741794586]",0.5679999999999836,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.45600000000013097,"[0.35367727279663086, -3.141590257684225, -2.765655517578125e-05, -1.570789174442627, 9.5367431640625e-06, 2.3365020751953125e-05]","[-2.8783817291259766, 5.736145496368408, 2.1785361766815186, 0.12937793135643005, -0.17836174368858337, -0.05003606155514717]",0.6479999999999109,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.512000000000171,"[0.2940964698791504, -3.1415654621519984, -3.814697265625e-06, -1.570789174442627, -1.4607106344044496e-05, -1.2699757711231996e-05]","[-2.817966938018799, 5.68509578704834, 2.0918190479278564, 0.12307430803775787, -0.1721336543560028, -0.03786219656467438]",0.7279999999998381,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.5599999999999454,"[0.21080255508422852, -3.141590257684225, -2.765655517578125e-05, -1.570824762383932, 4.5299530029296875e-05, 2.3365020751953125e-05]","[-2.8970518112182617, 5.696475028991699, 2.134204626083374, 0.12262437492609024, -0.1895832121372223, -0.05101851373910904]",0.8239999999998417,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.599999999999909,"[0.12312030792236328, -3.141578813592428, -3.814697265625e-06, -1.5708004436888636, -1.4607106344044496e-05, 2.3365020751953125e-05]","[-2.8915529251098633, 5.697487831115723, 2.0952136516571045, 0.1243503987789154, -0.1817353069782257, -0.05659085884690285]",0.9119999999998072,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
0.6399999999998727,"[0.022602081298828125, -3.1415654621519984, 8.408223287403871e-06, -1.570789174442627, 2.1457672119140625e-05, -1.2699757711231996e-05]","[-2.464280128479004, 5.665726661682129, 2.1796114444732666, 0.13289715349674225, -0.1655602753162384, -0.06471408158540726]",1.0079999999998108,"[-0.5235987755983764, -3.141592653589957, -1.2789769243681803e-13, -1.5707963267949943, 8.099129027686549e-14, -8.881784197001252e-14]","[3.3318716279084934e-25, 6.207559742578993, 2.042684522525103, 0.2350728795212312, -0.0722390798056198, 0.0]"
